time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
1008062,151,931,435,-163,842,212,67,1019,-145,2,S08
1008078,444,1029,435,-163,842,212,97,914,-135,2,S08
1008093,787,1117,465,-200,907,181,67,866,-126,2,S08
1008109,1040,960,514,-245,787,60,48,895,-174,2,S08
1008125,1080,911,831,-245,787,60,-9,914,-116,2,S08
1008140,1919,1196,900,-663,907,70,29,952,-126,2,S08
1008156,1161,1058,366,-354,925,343,-19,1009,-135,2,S08
1008171,-404,411,316,600,888,181,-29,1066,-97,2,S08
1008187,-404,411,316,200,888,171,29,1076,-38,2,S08
1008203,181,1186,79,-236,972,323,67,1114,-58,2,S08
1008218,161,1019,198,-354,1101,323,135,1085,-48,2,S08
1008234,111,911,425,-236,1018,303,135,1085,-48,2,S08
1008250,222,970,475,-309,962,313,194,1057,-58,2,S08
1008265,222,970,475,-254,888,262,184,1009,-58,2,S08
1008281,212,1019,306,-227,990,242,213,990,-77,2,S08
1008296,181,990,287,-154,981,212,155,1057,-87,2,S08
1008312,191,990,356,-109,953,212,155,1057,-87,2,S08
1008328,191,990,356,-154,1046,222,77,1057,-58,2,S08
1008343,252,1000,316,-254,953,222,38,1038,-58,2,S08
1008359,222,1000,306,-263,907,212,-9,1000,-9,2,S08
1008375,151,980,336,-245,925,252,67,1009,9,2,S08
1008390,171,950,405,-218,944,282,116,1047,19,2,S08
1008406,202,960,405,-236,935,313,116,1047,19,2,S08
1008421,191,970,396,-272,898,343,116,1057,-9,2,S08
1008437,141,960,405,-272,907,323,97,1038,-19,2,S08
1008453,181,950,366,-245,935,292,97,1009,-48,2,S08
1008468,191,970,356,-254,907,303,97,1009,-48,2,S08
1008484,202,1000,376,-281,925,303,87,1019,-67,2,S08
1008500,181,950,386,-218,916,323,87,1000,-58,2,S08
1008515,171,960,376,-236,935,292,58,1019,-58,2,S08
1008531,181,1000,356,-236,907,292,48,1019,-38,2,S08
1008546,151,950,396,-263,898,282,38,980,0,2,S08
1008562,191,970,366,-245,925,242,58,990,-29,2,S08
1008578,202,970,386,-227,953,212,135,1019,-38,2,S08
1008593,161,960,386,-281,925,262,135,1019,-38,2,S08
1008609,151,960,336,-309,851,232,106,1019,-67,2,S08
1008625,161,970,336,-345,861,232,145,1000,-77,2,S08
1008640,151,980,356,-336,870,282,116,952,-97,2,S08
1008656,202,1019,366,-281,944,343,145,933,-87,2,S08
1008671,212,1009,396,-245,935,343,77,1009,-67,2,S08
1008687,202,970,405,-281,879,363,48,1038,-67,2,S08
1008703,171,1009,396,-381,888,333,19,1038,-67,2,S08
1008718,131,1078,376,-409,916,313,-29,971,-58,2,S08
1008734,151,1107,366,-381,962,323,29,961,-106,2,S08
1008750,151,1098,405,-363,981,252,67,1000,-97,2,S08
1008765,171,1117,366,-400,1037,171,116,1095,-87,2,S08
1008781,101,1176,356,-454,1055,101,155,1085,-116,2,S08
1008796,141,1205,247,-536,1037,111,116,1057,-58,2,S08
1008812,141,1235,198,-500,1000,161,184,1009,-145,2,S08
1008828,141,1176,247,-381,1009,252,194,942,-116,2,S08
1008843,161,1068,336,-227,953,333,155,923,-135,2,S08
1008859,303,941,386,-81,953,353,165,952,-174,2,S08
1008875,494,911,306,72,944,323,48,990,-184,2,S08
1008890,80,843,217,163,990,353,0,1028,-213,2,S08
1008906,-40,627,217,218,962,393,-87,1066,-174,2,S08
1008921,-232,578,257,54,888,404,-135,1076,-165,2,S08
1008937,-212,637,247,-72,888,343,-77,1066,-184,2,S08
1008953,-262,784,267,-63,861,333,-67,1019,-165,2,S08
1008968,-252,843,277,-9,944,252,9,1028,-165,2,S08
1008984,-60,872,336,-18,935,171,48,1028,-155,2,S08
1009000,50,941,425,-90,935,161,106,1028,-155,2,S08
1009015,282,931,445,-109,916,111,67,980,-126,2,S08
1009031,424,941,455,-127,870,181,77,933,-155,2,S08
1009046,555,931,633,-172,851,212,38,895,-135,2,S08
1009062,757,1088,495,-254,898,202,9,914,-165,2,S08
1009078,969,960,554,-154,907,121,-29,923,-184,2,S08
1009093,1262,941,643,-281,925,70,-19,971,-184,2,S08
1009109,1616,1098,623,-427,879,191,-29,1019,-126,2,S08
1009125,1333,970,297,-27,842,323,9,1028,-126,2,S08
1009140,-484,676,29,418,935,141,0,990,-67,2,S08
1009156,151,833,198,418,935,141,67,1019,-87,2,S08
1009171,-70,1372,277,-227,907,222,165,1057,-87,2,S08
1009187,292,1098,326,-718,1055,373,155,1104,-116,2,S08
1009203,222,941,297,-472,1064,272,155,1085,-77,2,S08
1009218,343,950,267,-163,1009,191,155,1000,-116,2,S08
1009234,262,970,267,-90,935,171,155,942,-106,2,S08
1009250,121,1009,326,-36,944,202,155,980,-87,2,S08
1009265,222,1049,287,-190,1074,222,116,1066,-97,2,S08
1009281,242,1000,257,-154,1037,212,116,1085,-77,2,S08
1009296,282,921,247,-72,981,151,58,1038,-29,2,S08
1009312,222,960,297,-9,962,90,77,990,-58,2,S08
1009328,90,990,356,-36,990,191,135,990,-67,2,S08
1009343,121,970,396,-154,990,242,145,990,-48,2,S08
1009359,151,950,366,-281,888,262,145,980,-58,2,S08
1009375,191,970,306,-309,888,181,97,952,-19,2,S08
1009390,141,1000,237,-290,944,121,126,942,-48,2,S08
1009406,60,1009,306,-372,907,181,145,942,-9,2,S08
1009421,60,1009,306,-454,870,212,184,952,-67,2,S08
1009437,111,1009,386,-427,842,323,155,1009,-87,2,S08
1009453,121,1009,415,-363,879,373,155,1009,-87,2,S08
1009468,111,1000,386,-354,907,353,29,1028,-77,2,S08
1009484,141,960,366,-336,898,353,29,1028,-77,2,S08
1009500,202,960,346,-254,907,313,-19,1047,-58,2,S08
1009515,222,980,336,-163,953,282,-29,1038,-9,2,S08
1009531,222,980,316,-200,953,222,29,1047,-38,2,S08
1009546,171,970,287,-254,916,222,87,1038,-19,2,S08
1009562,20,1019,366,-336,824,262,126,971,-29,2,S08
1009578,171,1049,415,-418,925,333,184,971,-77,2,S08
1009593,282,911,425,-254,953,343,213,1000,-58,2,S08
1009609,333,901,267,-27,962,232,165,1028,-77,2,S08
1009625,252,1009,277,-45,972,191,116,1019,-145,2,S08
1009640,252,1009,277,-218,1046,191,77,980,-126,2,S08
1009656,171,1078,336,-309,962,272,97,1019,-126,2,S08
1009671,151,1009,336,-372,888,282,48,1038,-97,2,S08
1009687,202,1009,346,-390,870,242,58,990,-48,2,S08
1009703,191,1000,326,-254,925,292,77,952,-97,2,S08
1009718,161,1049,356,-218,1018,303,135,952,-77,2,S08
1009734,212,1088,386,-272,1037,252,126,1057,-126,2,S08
1009750,222,1088,346,-345,1000,222,145,1057,-116,2,S08
1009765,90,1166,336,-490,1018,202,194,1057,-135,2,S08
1009781,111,1225,297,-572,962,272,194,1009,-155,2,S08
1009796,101,1127,247,-336,907,282,174,942,-155,2,S08
1009812,252,882,267,-54,861,262,116,923,-155,2,S08
1009828,424,754,198,236,888,222,77,904,-242,2,S08
1009843,535,754,138,209,953,313,-9,933,-213,2,S08
1009859,484,852,148,63,907,333,-38,961,-165,2,S08
1009875,252,882,108,-54,944,333,-19,1038,-145,2,S08
1009890,-131,823,198,-45,907,252,-9,1114,-165,2,S08
1009906,-282,784,267,-9,870,242,19,1028,-174,2,S08
1009921,-343,725,366,-81,925,222,67,961,-165,2,S08
1009937,131,774,554,-200,935,171,145,942,-165,2,S08
1009953,616,1029,504,-227,1027,80,184,971,-174,2,S08
1009968,1131,1029,564,-200,1064,-30,242,1009,-194,2,S08
1009984,1121,1009,524,-45,1037,-70,116,1028,-145,2,S08
1010000,959,1117,277,54,1046,141,77,1066,-194,2,S08
1010015,-222,843,69,-100,990,111,19,1038,-155,2,S08
1010031,303,1127,89,-345,972,252,9,1066,-155,2,S08
1010046,222,1098,108,-300,1009,202,9,1066,-87,2,S08
1010062,323,921,188,-145,898,242,58,1057,-145,2,S08
1010078,333,882,297,-45,944,252,77,1028,-155,2,S08
1010093,434,843,306,9,935,262,77,980,-116,2,S08
1010109,444,803,326,-45,925,212,135,980,-165,2,S08
1010125,383,852,366,-109,962,232,126,971,-106,2,S08
1010140,353,882,336,-154,925,242,116,1000,-184,2,S08
1010156,282,921,277,-209,907,232,97,971,-135,2,S08
1010171,232,960,247,-227,907,222,106,961,-145,2,S08
1010187,272,990,277,-254,981,222,87,990,-184,2,S08
1010203,242,1009,297,-254,1000,202,38,1019,-145,2,S08
1010218,232,1039,287,-245,944,181,38,1057,-135,2,S08
1010234,252,1009,287,-236,944,191,19,1047,-126,2,S08
1010250,242,980,277,-200,962,191,48,980,-116,2,S08
1010265,262,990,277,-181,962,131,87,952,-126,2,S08
1010281,262,970,287,-200,972,171,106,990,-97,2,S08
1010296,282,1009,297,-181,953,161,116,990,-87,2,S08
1010312,282,941,336,-181,953,161,242,1009,-145,2,S08
1010328,272,960,287,-209,944,181,145,980,-126,2,S08
1010343,292,921,287,-181,925,242,155,971,-155,2,S08
1010359,262,882,306,-127,898,282,97,961,-135,2,S08
1010375,242,960,336,-154,944,313,67,1009,-126,2,S08
1010390,191,1049,316,-263,944,383,48,1038,-106,2,S08
1010406,151,1058,356,-400,953,353,48,1076,-87,2,S08
1010421,282,1000,297,-345,953,202,48,1009,-97,2,S08
1010437,313,901,257,-127,944,121,19,952,-87,2,S08
1010453,323,931,237,27,953,111,126,952,-87,2,S08
1010468,272,980,287,-36,1018,171,155,1000,-106,2,S08
1010484,171,1068,326,-227,1018,272,194,1066,-87,2,S08
1010500,131,1058,336,-381,981,262,194,1057,-116,2,S08
1010515,181,1039,326,-445,916,282,213,1009,-126,2,S08
1010531,212,1039,306,-418,953,202,145,990,-155,2,S08
1010546,252,970,257,-263,925,161,97,971,-145,2,S08
1010562,212,1009,287,-236,953,171,97,942,-126,2,S08
1010578,121,1107,326,-354,990,262,106,952,-87,2,S08
1010593,80,1088,366,-481,925,292,145,961,-97,2,S08
1010609,161,941,287,-500,805,323,145,914,-97,2,S08
1010625,373,784,297,-190,777,171,87,866,-106,2,S08
1010640,555,647,306,281,833,232,9,828,-126,2,S08
1010656,505,676,277,363,824,282,77,866,-155,2,S08
1010671,313,901,326,36,972,343,77,866,-155,2,S08
1010687,161,1166,306,-290,1064,343,77,1009,-87,2,S08
1010703,131,1127,247,-545,1009,262,135,1152,-145,2,S08
1010718,191,1039,287,-354,981,101,174,1161,-145,2,S08
1010734,191,1039,287,54,1064,50,155,1152,-145,2,S08
1010750,393,950,237,254,1027,121,116,1104,-184,2,S08
1010765,505,872,198,163,1083,232,87,1085,-155,2,S08
1010781,404,950,217,-190,1111,303,97,1133,-145,2,S08
1010796,171,1049,346,-418,953,313,126,1114,-87,2,S08
1010812,232,960,257,-327,888,191,165,1057,-77,2,S08
1010828,232,960,257,-145,916,141,194,933,-106,2,S08
1010843,404,872,366,-18,935,181,194,857,-155,2,S08
1010859,343,921,336,-81,879,272,223,857,-203,2,S08
1010875,242,960,316,-245,898,363,184,866,-145,2,S08
1010890,222,950,297,-290,870,343,165,914,-135,2,S08
1010906,222,950,297,-263,870,303,106,980,-155,2,S08
1010921,323,911,237,-181,870,282,9,1038,-135,2,S08
1010937,323,911,237,-272,907,252,-58,1000,-38,1,S08
1010953,272,980,247,-381,962,272,19,952,-87,1,S08
1010968,191,1098,287,-463,972,222,67,952,-29,1,S08
1010984,292,941,306,-290,972,101,174,952,-67,1,S08
1011000,292,941,306,54,962,151,203,1019,-106,1,S08
1011015,373,911,287,136,981,222,223,1009,-106,1,S08
1011031,393,901,277,-9,1018,373,213,1028,-116,1,S08
1011046,313,960,326,-309,972,393,203,1076,-126,1,S08
1011062,191,1098,336,-490,935,313,233,1057,-116,1,S08
1011078,161,1039,366,-263,972,202,203,1019,-116,1,S08
1011093,242,1029,237,36,972,212,174,990,-116,1,S08
1011109,393,911,237,218,879,242,97,980,-165,1,S08
1011125,494,784,207,54,953,292,38,980,-97,1,S08
1011140,414,843,257,-100,981,252,67,1000,-87,1,S08
1011156,323,911,316,-190,972,222,77,1038,-58,1,S08
1011171,252,960,366,-163,935,141,145,1028,-87,1,S08
1011187,303,921,356,-45,935,80,145,1019,-97,1,S08
1011203,383,882,336,-27,935,131,203,952,-116,1,S08
1011218,434,862,297,-27,935,131,174,914,-116,1,S08
1011234,292,960,237,-54,916,353,223,933,-145,1,S08
1011250,121,1088,366,-363,935,424,184,1000,-126,1,S08
1011265,171,990,396,-527,888,383,155,1047,-116,1,S08
1011281,232,950,356,-390,888,282,67,1057,-87,1,S08
1011296,303,950,287,-118,935,222,9,1028,-58,1,S08
1011312,343,950,247,-72,953,212,67,980,-58,1,S08
1011328,272,1000,316,-154,981,181,97,980,-48,1,S08
1011343,262,990,336,-181,981,202,126,1009,-58,1,S08
1011359,292,931,336,-136,972,171,203,1038,-126,1,S08
1011375,343,921,306,-54,953,191,320,971,-58,1,S08
1011390,363,911,316,27,935,222,194,1047,-87,1,S08
1011406,292,960,267,-45,981,303,233,1019,-116,1,S08
1011421,222,1009,297,-181,953,373,203,1019,-97,1,S08
1011437,222,960,356,-281,925,353,165,1009,-106,1,S08
1011453,272,941,376,-254,935,252,87,1019,-116,1,S08
1011468,323,911,336,-118,935,202,19,1009,-97,1,S08
1011484,333,931,297,-72,953,202,19,990,-67,1,S08
1011500,272,990,287,-127,990,202,67,1000,-58,1,S08
1011515,252,980,306,-236,953,252,116,990,-9,1,S08
1011531,222,1009,336,-290,962,222,155,1028,-97,1,S08
1011546,232,1000,346,-254,935,181,300,1000,-116,1,S08
1011562,303,931,306,-127,916,191,203,980,-97,1,S08
1011578,292,950,297,-81,935,242,165,961,-116,1,S08
1011593,313,950,336,-154,925,272,165,942,-106,1,S08
1011609,212,980,356,-263,916,303,67,1019,-155,1,S08
1011625,212,980,356,-281,935,323,48,1038,-106,1,S08
1011640,202,1009,356,-254,944,313,-9,1038,-106,1,S08
1011656,252,1000,297,-163,925,262,-48,1038,-106,1,S08
1011671,292,941,316,-181,944,272,67,961,-97,1,S08
1011687,272,970,287,-236,953,272,126,971,-48,1,S08
1011703,232,1000,316,-263,944,262,126,990,-67,1,S08
1011718,242,980,356,-236,907,242,203,1000,-77,1,S08
1011734,242,980,356,-127,944,222,213,1000,-116,1,S08
1011750,313,950,267,-63,981,202,184,1009,-116,1,S08
1011765,262,1000,287,-145,1009,272,213,1000,-145,1,S08
1011781,171,1049,336,-309,981,292,174,1028,-126,1,S08
1011796,191,1000,346,-309,925,242,145,1085,-155,1,S08
1011812,282,931,316,-136,916,212,0,1009,-106,1,S08
1011828,383,911,247,27,925,222,-19,1000,-126,1,S08
1011843,414,872,247,0,935,232,29,942,-97,1,S08
1011859,323,892,297,-90,916,252,67,961,-77,1,S08
1011875,272,872,336,-154,907,282,58,961,-9,1,S08
1011890,282,901,366,-136,916,252,58,961,-9,1,S08
1011906,343,872,326,-45,925,232,174,1009,-145,1,S08
1011921,373,872,306,-63,925,232,223,952,-97,1,S08
1011937,292,950,297,-200,962,272,145,990,-87,1,S08
1011953,191,1039,316,-363,972,262,233,952,-135,1,S08
1011968,151,1078,326,-409,990,242,174,1000,-145,1,S08
1011984,202,1039,336,-272,972,212,145,1057,-165,1,S08
1012000,323,970,297,-109,990,181,67,1095,-155,1,S08
1012015,323,970,297,-81,981,232,-29,1123,-126,1,S08
1012031,333,960,277,-154,990,272,0,1047,-97,1,S08
1012046,272,1009,257,-263,944,292,58,1000,-48,1,S08
1012062,212,990,336,-272,935,262,67,1009,-48,1,S08
1012078,232,970,336,-190,953,202,184,1009,-126,1,S08
1012093,353,911,306,-9,925,171,252,961,-116,1,S08
1012109,353,911,306,54,916,222,184,980,-87,1,S08
1012125,373,862,287,-27,916,272,223,942,-145,1,S08
1012140,323,911,336,-27,916,272,203,942,-145,1,S08
1012156,282,921,346,-190,925,303,135,1000,-155,1,S08
1012171,252,950,326,-190,925,303,58,1047,-126,1,S08
1012187,222,1009,297,-300,972,232,29,1038,-116,1,S08
1012203,222,1009,297,-345,981,232,29,1009,-58,1,S08
1012218,191,1049,297,-354,935,191,97,961,-67,1,S08
1012234,242,960,336,-354,935,191,165,952,-58,1,S08
1012250,313,911,306,36,935,232,165,971,-106,1,S08
1012265,393,872,297,36,925,303,194,961,-97,1,S08
1012281,333,882,326,36,925,303,194,980,-116,1,S08
1012296,262,931,376,-72,944,313,145,1019,-97,1,S08
1012312,212,1000,356,-209,944,383,184,1009,-87,1,S08
1012328,202,1029,366,-318,953,282,116,1028,-145,1,S08
1012343,202,1029,366,-318,953,282,87,1038,-126,1,S08
1012359,262,980,297,-245,981,191,38,1057,-126,1,S08
1012375,272,1009,267,-190,981,171,58,1009,-77,1,S08
1012390,242,990,267,-200,953,181,97,980,-67,1,S08
1012406,232,960,346,-236,925,232,126,952,-9,1,S08
1012421,232,960,346,-245,916,242,155,942,-87,1,S08
1012437,323,921,336,-127,935,262,213,980,-174,1,S08
1012453,353,892,306,-9,972,252,213,971,-67,1,S08
1012468,353,892,306,0,944,292,174,1019,-97,1,S08
1012484,303,911,277,-100,935,313,203,1009,-126,1,S08
1012500,212,1029,346,-263,944,323,184,1019,-126,1,S08
1012515,252,1000,336,-318,944,262,135,1038,-165,1,S08
1012531,313,960,306,-227,962,191,77,1038,-106,1,S08
1012546,323,970,247,-100,972,171,19,1038,-97,1,S08
1012562,272,980,297,-63,990,212,48,980,-58,1,S08
1012578,242,990,336,-154,981,262,116,980,-67,1,S08
1012593,242,941,366,-227,935,262,155,1000,-87,1,S08
1012609,242,941,366,-209,925,252,155,1038,-106,1,S08
1012625,272,950,306,-136,944,212,359,942,-77,1,S08
1012640,333,931,277,-45,907,222,203,961,-135,1,S08
1012656,333,882,277,-72,916,232,184,942,-87,1,S08
1012671,313,901,277,-154,925,272,213,933,-174,1,S08
1012687,272,970,267,-227,916,313,135,971,-126,1,S08
1012703,222,980,336,-245,962,282,106,1019,-174,1,S08
1012718,292,960,326,-145,953,262,-9,1057,-126,1,S08
1012734,343,931,297,-63,925,242,-29,1038,-97,1,S08
1012750,303,911,297,-145,972,242,38,980,-87,1,S08
1012765,252,1000,336,-190,972,292,116,971,-48,1,S08
1012781,242,990,346,-245,953,262,184,1038,-87,1,S08
1012796,242,1000,316,-218,944,262,203,1009,-38,1,S08
1012812,282,941,316,-100,944,191,320,1000,-145,1,S08
1012828,343,911,306,9,953,202,194,1000,-126,1,S08
1012843,363,862,297,-18,907,242,233,942,-165,1,S08
1012859,343,882,316,-100,944,272,145,971,-165,1,S08
1012875,282,941,306,-181,962,272,106,1019,-145,1,S08
1012890,262,1000,316,-236,962,222,48,1085,-126,1,S08
1012906,262,1000,297,-190,1000,181,9,1085,-106,1,S08
1012921,282,980,267,-109,972,161,77,1028,-87,1,S08
1012937,262,990,287,-136,981,232,116,990,-67,1,S08
1012953,262,1019,287,-254,1000,313,145,1028,-77,1,S08
1012968,202,1068,336,-336,944,303,223,1000,-58,1,S08
1012984,181,1009,366,-300,888,272,349,961,-97,1,S08
1013000,252,950,306,-154,888,232,223,952,-126,1,S08
1013015,343,901,297,45,888,242,145,866,-126,1,S08
1013031,393,852,316,27,898,262,165,895,-155,1,S08
1013046,363,833,316,-90,870,313,48,952,-126,1,S08
1013062,282,892,336,-200,916,333,9,1028,-126,1,S08
1013078,232,960,336,-254,972,292,-9,1047,-48,1,S08
1013093,242,1019,326,-290,990,252,67,1047,-58,1,S08
1013109,242,1049,297,-254,981,181,106,1057,-29,1,S08
1013125,242,1019,277,-236,962,171,106,1057,-29,1,S08
1013140,232,1029,297,-263,972,212,135,1000,-87,1,S08
1013156,232,1029,306,-200,990,171,320,971,-97,1,S08
1013171,292,950,326,9,972,212,174,1028,-155,1,S08
1013187,353,901,326,81,935,232,174,1028,-155,1,S08
1013203,383,862,277,27,916,282,174,961,-155,1,S08
1013218,262,931,316,-100,935,323,87,1028,-174,1,S08
1013234,262,931,316,-218,990,353,87,1028,-174,1,S08
1013250,222,1029,326,-281,1000,292,48,1047,-145,1,S08
1013265,222,1049,306,-245,953,242,48,1095,-116,1,S08
1013281,252,1000,316,-181,944,171,77,1095,-106,1,S08
1013296,282,980,267,-163,879,202,126,1009,-87,1,S08
1013312,292,941,277,-200,916,252,67,933,19,1,S08
1013328,262,941,316,-136,925,242,97,942,-9,1,S08
1013343,303,921,326,-136,925,242,427,876,-184,1,S08
1013359,313,892,316,-100,907,252,165,914,-77,1,S08
1013375,303,921,346,-118,916,262,213,923,-145,1,S08
1013390,272,980,316,-154,925,262,213,923,-145,1,S08
1013406,242,1000,316,-227,944,252,126,1009,-155,1,S08
1013421,212,1029,287,-290,962,252,106,1047,-174,1,S08
1013437,232,1049,267,-309,972,252,48,1066,-135,1,S08
1013453,242,960,287,-272,981,212,48,1057,-87,1,S08
1013468,313,921,297,-172,953,222,77,1009,-106,1,S08
1013484,353,892,287,-100,944,232,97,990,-97,1,S08
1013500,393,862,277,0,953,202,87,980,-87,1,S08
1013515,393,852,306,72,944,242,165,1019,-155,1,S08
1013531,393,852,306,63,953,232,203,923,-97,1,S08
1013546,323,892,316,-27,962,262,145,1000,-135,1,S08
1013562,242,1009,316,-118,944,282,223,942,-116,1,S08
1013578,232,1039,287,-236,972,282,203,1000,-145,1,S08
1013593,232,1039,287,-272,990,252,194,1066,-165,1,S08
1013609,242,1039,287,-263,981,232,106,1095,-165,1,S08
1013625,252,1009,297,-272,1000,202,38,1066,-106,1,S08
1013640,232,970,287,-236,953,232,58,1009,-97,1,S08
1013656,232,970,287,-245,907,232,97,942,-77,1,S08
1013671,262,941,306,-218,888,262,67,961,-106,1,S08
1013687,303,921,316,-145,916,222,174,971,-252,1,S08
1013703,323,931,326,-72,953,212,310,866,-29,1,S08
1013718,343,901,287,-63,916,242,145,1028,-135,1,S08
1013734,303,941,287,-100,944,242,184,961,-116,1,S08
1013750,303,950,297,-145,944,242,223,933,-174,1,S08
1013765,303,921,297,-145,935,262,87,1009,-194,1,S08
1013781,272,980,287,-163,972,262,77,1047,-194,1,S08
1013796,272,1029,277,-172,1009,272,19,1076,-135,1,S08
1013812,242,1029,287,-190,990,272,48,1057,-77,1,S08
1013828,262,990,297,-209,962,232,126,1057,-106,1,S08
1013843,292,921,297,-172,935,212,87,942,58,1,S08
1013859,313,931,287,-109,925,202,-38,942,126,1,S08
1013875,323,931,297,-63,962,222,407,980,-339,1,S08
1013890,353,901,287,-36,953,222,271,809,87,1,S08
1013906,343,901,297,-63,925,242,67,1066,-174,1,S08
1013921,313,901,297,-109,907,272,242,866,-135,1,S08
1013937,292,960,306,-172,944,292,145,952,-184,1,S08
1013953,272,1000,287,-218,962,272,77,1047,-165,1,S08
1013968,242,1029,277,-254,981,262,58,1095,-145,1,S08
1013984,262,1000,247,-236,1000,222,48,1076,-77,1,S08
1014000,262,1000,247,-190,972,161,106,1038,-87,1,S08
1014015,282,941,287,-163,925,202,145,1019,-67,1,S08
1014031,282,941,287,-154,935,191,135,961,-77,1,S08
1014046,323,911,306,-90,944,212,174,942,-29,1,S08
1014062,343,901,336,-45,935,242,349,885,-58,1,S08
1014078,353,911,306,-36,925,252,116,990,-135,1,S08
1014093,323,931,306,-90,944,282,165,942,-116,1,S08
1014109,303,950,316,-154,962,292,184,952,-203,1,S08
1014125,272,1000,316,-227,972,272,87,1057,-184,1,S08
1014140,252,1029,287,-254,972,272,97,1095,-126,1,S08
1014156,232,1029,277,-254,981,252,38,1104,-145,1,S08
1014171,252,1009,267,-227,981,232,77,1047,-87,1,S08
1014187,282,941,287,-190,953,202,135,1000,-77,1,S08
1014203,272,950,306,-154,925,212,126,961,-19,1,S08
1014218,323,931,316,-127,925,262,48,1009,-106,1,S08
1014234,323,931,316,-100,925,262,291,942,-77,1,S08
1014250,343,892,306,-54,944,222,300,923,-77,1,S08
1014265,323,892,277,-72,898,242,77,1019,-165,1,S08
1014281,292,911,306,-118,925,272,174,895,-126,1,S08
1014296,303,950,306,-163,935,252,126,933,-174,1,S08
1014312,272,970,287,-200,972,232,126,933,-174,1,S08
1014328,242,1009,287,-254,990,252,58,1028,-155,1,S08
1014343,212,1058,297,-281,990,292,29,1076,-126,1,S08
1014359,212,1049,287,-290,981,292,38,1085,-87,1,S08
1014375,232,1009,306,-263,935,272,97,1066,-106,1,S08
1014390,292,960,316,-163,925,232,155,1019,-77,1,S08
1014406,333,901,306,-81,935,181,145,961,19,1,S08
1014421,353,872,306,-18,916,171,155,1038,-135,1,S08
1014437,383,862,267,-18,916,171,310,876,-155,1,S08
1014453,353,862,277,-18,907,191,155,914,-155,1,S08
1014468,313,931,297,-36,916,202,48,923,-77,1,S08
1014484,282,960,316,-190,990,272,184,895,-184,1,S08
