time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
23.125,60,990,346,-281,898,272,9,1000,-97,0,S08
23.14,50,980,336,-281,907,262,-9,990,-97,0,S08
23.156,50,1000,326,-300,916,252,-9,961,-97,0,S08
23.171,50,970,356,-300,925,222,19,990,-67,0,S08
23.187,70,990,336,-272,907,242,77,990,-97,0,S08
23.203,30,990,336,-218,972,232,116,990,-67,0,S08
23.218,50,1000,316,-172,962,252,184,1009,-48,0,S08
23.234,90,990,326,-190,972,222,174,1057,-97,0,S08
23.25,70,990,316,-209,944,222,194,1000,-48,0,S08
23.265,90,990,356,-254,944,222,174,1028,-145,0,S08
23.281,90,970,346,-254,916,252,116,1019,-67,0,S08
23.296,101,980,316,-263,925,262,77,1009,-135,0,S08
23.312,80,960,346,-263,916,272,29,1009,-77,0,S08
23.328,60,960,356,-290,907,303,-9,1000,-116,0,S08
23.343,50,980,336,-300,898,282,-48,971,-67,0,S08
23.359,40,1000,336,-300,925,272,-19,990,-77,0,S08
23.375,50,990,336,-272,916,262,38,1019,-87,0,S08
23.39,30,990,356,-227,944,252,126,1009,-58,0,S08
23.406,50,990,326,-190,944,232,135,1038,-38,0,S08
23.421,111,1000,306,-200,953,212,184,1019,-48,0,S08
23.437,80,990,316,-209,935,212,233,1000,-116,0,S08
23.453,90,990,346,-227,935,232,203,1000,-67,0,S08
23.468,90,990,356,-236,898,262,174,1000,-67,0,S08
23.484,90,980,326,-263,907,272,116,1000,-126,0,S08
23.5,60,970,346,-272,907,282,19,1019,-97,0,S08
23.515,50,1000,336,-300,925,292,-19,1009,-97,0,S08
23.531,50,1009,336,-272,935,282,-19,980,-87,0,S08
23.546,70,1000,336,-254,925,303,-38,980,-29,0,S08
23.562,90,1000,356,-209,953,272,67,1047,-106,0,S08
23.578,90,1000,356,-172,925,262,106,1028,-38,0,S08
23.593,90,980,336,-154,953,242,155,1028,-48,0,S08
23.609,101,980,336,-200,953,232,194,990,-48,0,S08
23.625,111,980,316,-227,925,222,223,990,-97,0,S08
23.64,90,980,336,-272,935,232,194,980,-87,0,S08
23.656,80,990,336,-300,925,242,174,990,-97,0,S08
23.671,80,990,336,-318,907,272,97,990,-116,0,S08
23.687,60,980,336,-300,944,282,29,1028,-97,0,S08
23.703,70,1009,326,-263,925,282,9,1028,-116,0,S08
23.718,70,1009,326,-218,925,292,-19,990,-77,0,S08
23.734,80,1000,316,-218,925,272,0,990,-77,0,S08
23.75,101,970,346,-181,953,252,77,1019,-106,0,S08
23.765,101,960,356,-163,935,282,145,1019,-58,0,S08
23.781,101,960,356,-172,907,272,203,1009,-48,0,S08
23.796,70,1000,336,-190,935,232,194,990,-58,0,S08
23.812,90,990,326,-218,953,222,252,980,-67,0,S08
23.828,101,990,336,-245,944,252,252,980,-67,0,S08
23.843,80,990,326,-245,916,272,194,1009,-106,0,S08
23.859,70,980,336,-254,916,272,145,1009,-87,0,S08
23.875,70,980,356,-254,916,282,67,990,-126,0,S08
23.89,70,970,346,-281,907,292,-19,1009,-116,0,S08
23.906,60,980,356,-245,907,272,-19,1009,-116,0,S08
23.921,60,1009,336,-263,898,272,-19,990,-87,0,S08
23.937,60,1009,336,-245,916,272,9,980,-87,0,S08
23.953,80,970,346,-227,925,262,135,1019,-48,0,S08
23.968,70,1000,346,-209,962,252,135,1019,-48,0,S08
23.984,70,1000,346,-190,953,232,203,990,-48,0,S08
24.0,80,1019,306,-181,953,202,203,1019,-48,0,S08
24.015,101,970,306,-200,944,212,242,1019,-97,0,S08
24.031,111,970,346,-227,925,262,165,1000,-58,0,S08
24.046,90,1000,336,-254,916,272,87,1009,-97,0,S08
24.062,60,980,346,-300,907,282,87,1009,-97,0,S08
24.078,40,980,356,-290,907,282,38,1000,-97,0,S08
24.093,60,960,346,-281,898,313,-9,1009,-97,0,S08
24.109,80,990,356,-272,925,272,-9,952,-67,0,S08
24.125,101,990,297,-218,935,242,0,980,-58,0,S08
24.14,80,990,346,-190,935,262,77,1000,-67,0,S08
24.156,70,1019,326,-181,972,272,126,1019,-77,0,S08
24.171,111,1000,326,-181,990,232,165,1047,-67,0,S08
24.187,111,1000,326,-181,953,242,184,1028,-38,0,S08
24.203,101,990,346,-190,953,222,223,1019,-97,0,S08
24.218,90,990,326,-227,916,262,174,1009,-58,0,S08
24.234,90,990,326,-227,916,262,165,1000,-97,0,S08
24.25,80,990,316,-272,907,242,97,990,-87,0,S08
24.265,60,960,336,-300,888,282,48,1019,-116,0,S08
24.281,50,960,366,-309,888,292,0,990,-106,0,S08
24.296,60,980,356,-318,898,292,-9,961,-87,0,S08
24.312,80,980,356,-309,907,252,-9,961,-77,0,S08
24.328,80,980,336,-254,898,272,29,980,-77,0,S08
24.343,60,1039,336,-209,925,272,106,1028,-48,0,S08
24.359,60,1039,336,-200,1000,252,106,1028,-48,0,S08
24.375,111,1000,306,-118,962,232,194,1038,-77,0,S08
24.39,111,970,316,-154,953,202,165,1047,-38,0,S08
24.406,101,990,326,-181,972,191,194,1028,-48,0,S08
24.421,111,1009,316,-227,935,232,165,1028,-116,0,S08
24.437,80,1000,346,-309,925,262,116,1009,-97,0,S08
24.453,60,990,346,-327,888,292,48,990,-97,0,S08
24.468,40,960,346,-345,888,282,9,990,-97,0,S08
24.484,50,1000,356,-327,888,292,9,952,-97,0,S08
24.5,60,990,356,-309,907,282,-29,971,-87,0,S08
24.515,50,970,376,-236,907,272,58,952,-106,0,S08
24.531,80,1019,336,-181,972,282,97,990,-77,0,S08
24.546,111,970,346,-145,990,232,126,1076,-38,0,S08
24.562,111,990,316,-118,981,242,174,1066,-29,0,S08
24.578,121,990,316,-154,953,222,203,1038,-48,0,S08
24.593,121,970,336,-172,944,232,184,1019,-67,0,S08
24.609,111,980,336,-227,935,252,174,1019,-87,0,S08
24.625,90,970,346,-290,907,252,135,990,-106,0,S08
24.64,50,970,366,-309,879,272,58,1000,-97,0,S08
24.656,30,970,356,-363,879,303,29,971,-67,0,S08
24.671,40,980,356,-381,898,282,0,933,-87,0,S08
24.687,50,990,356,-363,879,252,0,952,-87,0,S08
24.703,60,941,346,-300,870,252,19,961,-77,0,S08
24.718,10,1009,376,-281,962,262,67,990,-77,0,S08
24.734,90,1039,316,-181,1000,232,87,1085,-58,0,S08
24.75,101,980,297,-90,981,252,126,1076,-19,0,S08
24.765,121,1009,316,-118,990,252,155,1085,-77,0,S08
24.781,131,990,336,-127,953,232,145,1066,-67,0,S08
24.796,111,990,336,-181,953,242,165,1047,-87,0,S08
24.812,101,1000,316,-218,935,272,135,1019,-77,0,S08
24.828,101,980,336,-245,916,303,106,1009,-67,0,S08
24.843,101,980,336,-300,907,292,67,980,-77,0,S08
24.859,70,950,346,-300,861,313,38,942,-97,0,S08
24.875,30,980,366,-354,879,272,19,942,-97,0,S08
24.89,50,990,346,-336,907,242,48,942,-97,0,S08
24.906,30,980,356,-309,916,232,77,961,-77,0,S08
24.921,50,1009,356,-263,962,232,116,1019,-58,0,S08
24.937,60,1009,316,-163,972,232,145,1038,-38,0,S08
24.953,60,1009,316,-118,981,242,174,1047,-87,0,S08
24.968,90,990,326,-118,981,242,135,1038,-48,0,S08
24.984,111,990,336,-145,953,252,165,1038,-77,0,S08
25.0,131,980,316,-190,944,252,145,1028,-58,0,S08
25.015,101,990,326,-245,935,222,155,1038,-97,0,S08
25.031,60,990,316,-281,907,252,106,990,-77,0,S08
25.046,60,990,346,-309,898,282,48,961,-106,0,S08
25.062,40,990,356,-318,898,292,19,942,-116,0,S08
25.078,50,980,356,-309,898,313,-9,961,-97,0,S08
25.093,40,980,366,-272,907,292,9,980,-126,0,S08
25.109,40,990,326,-209,935,252,29,1000,-58,0,S08
25.125,80,990,326,-218,935,212,97,1047,-48,0,S08
25.14,90,980,326,-190,925,222,116,1057,-48,0,S08
25.156,90,990,336,-181,990,212,184,1038,-87,0,S08
25.171,101,990,336,-145,990,222,155,1019,-38,0,S08
25.187,121,1000,326,-145,953,272,213,1038,-87,0,S08
25.203,90,990,336,-236,907,252,184,1000,-67,0,S08
25.218,90,1009,326,-254,916,262,184,1000,-67,0,S08
25.234,50,980,336,-336,916,272,174,1009,-77,0,S08
25.25,60,960,376,-354,870,282,126,1009,-106,0,S08
25.265,40,970,356,-327,879,313,58,923,-97,0,S08
25.281,60,960,366,-300,898,292,0,952,-97,0,S08
25.296,50,980,356,-290,916,303,-38,952,-97,0,S08
25.312,30,990,356,-227,972,262,-38,980,-77,0,S08
25.328,70,1029,306,-200,953,222,67,1123,-116,0,S08
25.343,90,1000,306,-163,935,202,67,1123,-116,0,S08
25.359,90,990,316,-154,1000,212,135,1066,-48,0,S08
25.375,101,1000,316,-154,972,272,174,1047,-58,0,S08
25.39,111,970,336,-109,972,252,223,1000,-77,0,S08
25.406,111,970,336,-190,898,262,252,990,-67,0,S08
25.421,90,941,346,-254,925,262,203,1000,-77,0,S08
25.437,80,970,316,-309,879,252,135,1000,-87,0,S08
25.453,80,970,336,-363,888,262,116,961,-87,0,S08
25.468,60,941,366,-400,907,282,48,933,-77,0,S08
25.484,30,1000,356,-400,851,282,-9,942,-87,0,S08
25.5,30,1000,356,-381,898,262,-48,942,-116,0,S08
25.515,40,980,346,-336,953,262,-38,952,-126,0,S08
25.531,20,960,356,-236,953,242,-19,1057,-106,0,S08
25.546,-30,1009,356,-127,953,202,38,1114,-77,0,S08
25.562,10,1058,336,-90,981,242,77,1104,-29,0,S08
25.578,101,990,287,-118,962,272,145,1047,-58,0,S08
25.593,121,941,316,-127,953,272,184,1009,-48,0,S08
25.609,121,990,316,-209,907,252,203,1028,-87,0,S08
25.625,121,960,336,-263,916,242,194,1019,-97,0,S08
25.64,80,990,356,-318,907,272,184,1000,-77,0,S08
25.656,101,1000,306,-336,888,262,145,952,-87,0,S08
25.671,70,990,306,-345,861,292,58,952,-106,0,S08
25.687,60,990,346,-345,861,292,0,942,-126,0,S08
25.703,50,980,356,-354,916,292,-38,961,-106,0,S08
25.718,-10,990,356,-281,972,252,-58,1009,-67,0,S08
25.734,10,1039,336,-209,925,242,0,1066,-87,0,S08
25.75,50,1000,336,-200,935,222,58,1085,-48,0,S08
25.765,60,990,336,-127,962,222,135,1057,-48,0,S08
25.781,90,980,336,-145,962,262,194,971,-29,0,S08
25.796,101,1000,316,-154,935,262,203,990,-38,0,S08
25.812,121,980,326,-218,925,262,213,990,-97,0,S08
25.828,111,950,346,-300,916,292,165,1000,-58,0,S08
25.843,60,990,356,-300,898,282,155,1019,-77,0,S08
25.859,70,1009,316,-318,898,262,77,1019,-67,0,S08
25.875,0,1000,356,-290,907,262,67,980,-106,0,S08
25.89,50,1019,346,-272,888,292,-19,990,-106,0,S08
25.906,70,970,356,-272,935,282,-48,942,-126,0,S08
25.921,50,970,356,-181,953,262,-29,990,-58,0,S08
25.937,60,990,326,-190,925,242,29,1076,-58,0,S08
25.953,60,990,326,-200,888,242,106,1038,-48,0,S08
25.968,70,1000,316,-227,953,242,165,1009,-67,0,S08
25.984,70,970,336,-254,953,232,194,971,-29,0,S08
26.0,80,980,336,-209,944,292,203,1028,-87,0,S08
26.015,60,990,346,-263,925,282,213,1028,-97,0,S08
26.031,60,990,346,-245,916,242,165,1066,-77,0,S08
26.046,60,980,336,-272,916,252,116,1038,-97,0,S08
26.062,50,990,366,-290,916,272,58,1009,-87,0,S08
26.078,60,1019,336,-300,898,303,9,980,-97,0,S08
26.093,80,980,326,-300,907,282,-29,971,-126,0,S08
26.109,80,980,326,-281,916,282,-19,952,-116,0,S08
26.125,40,980,346,-209,935,272,-19,1019,-67,0,S08
26.14,70,1000,336,-218,935,232,58,1038,-97,0,S08
26.156,60,980,356,-218,944,262,116,1038,-29,0,S08
26.171,60,980,356,-200,990,232,184,1047,-48,0,S08
26.187,60,970,356,-163,972,252,223,1000,0,0,S08
26.203,40,980,346,-118,962,282,223,1000,0,0,S08
26.218,50,980,336,-218,916,262,223,1000,-67,0,S08
26.234,50,990,356,-245,916,242,203,1028,-77,0,S08
26.25,50,990,356,-309,925,242,135,1000,-77,0,S08
26.265,80,1019,316,-318,870,292,135,1000,-77,0,S08
26.281,80,1000,336,-345,888,323,58,990,-97,0,S08
26.296,101,970,346,-345,879,313,0,942,-116,0,S08
26.312,101,970,356,-318,916,313,-58,923,-116,0,S08
26.328,90,1000,316,-263,953,262,-58,942,-106,0,S08
26.343,80,980,336,-236,935,242,-67,1066,-106,0,S08
26.359,50,990,356,-172,953,212,58,1038,-29,0,S08
26.375,60,980,346,-154,972,242,106,1095,-67,0,S08
26.39,50,990,386,-172,972,252,184,1057,-97,0,S08
26.406,30,980,376,-118,953,242,233,1000,-48,0,S08
26.421,20,970,356,-163,925,252,252,980,-48,0,S08
26.437,30,1000,346,-200,935,262,242,1028,-135,0,S08
26.453,80,1000,336,-227,916,252,203,1019,-126,0,S08
26.468,80,980,346,-309,898,272,135,1009,-106,0,S08
26.484,111,990,316,-354,861,303,77,961,-87,0,S08
26.5,111,970,346,-345,861,313,29,971,-135,0,S08
26.515,101,990,326,-327,916,262,-48,942,-97,0,S08
26.531,101,970,326,-263,907,272,-48,933,-145,0,S08
26.546,70,960,356,-263,888,252,-19,971,-106,0,S08
26.562,40,980,376,-245,981,242,48,1038,-77,0,S08
26.578,50,990,336,-154,1000,212,106,1095,-38,0,S08
26.593,50,990,336,-118,962,222,145,1066,-29,0,S08
26.609,50,980,356,-109,981,272,213,1009,-38,0,S08
26.625,30,990,356,-172,944,232,203,1028,-67,0,S08
26.64,80,1029,326,-218,925,232,262,1019,-135,0,S08
26.656,121,1009,277,-263,907,242,194,1028,-58,0,S08
26.671,101,980,356,-309,888,282,174,1028,-116,0,S08
26.687,121,1000,316,-345,870,333,87,980,-77,0,S08
26.703,111,980,326,-363,861,323,9,961,-87,0,S08
26.718,60,960,336,-327,888,313,-38,933,-116,0,S08
26.734,70,980,336,-327,888,313,-58,895,-77,0,S08
26.75,40,990,376,-236,935,242,-38,980,-97,0,S08
26.765,50,980,356,-236,935,242,29,1076,-87,0,S08
26.781,30,970,356,-200,935,252,126,1085,-29,0,S08
26.796,30,1000,346,-154,962,252,165,1057,-29,0,S08
26.812,70,1019,336,-154,962,252,194,1019,-67,0,S08
26.828,80,990,336,-136,953,282,203,1000,0,0,S08
26.843,80,990,316,-154,944,272,242,1066,-116,0,S08
26.859,101,980,346,-190,944,242,165,1057,-19,0,S08
26.875,121,960,336,-272,879,292,145,1028,-67,0,S08
26.89,121,960,336,-272,879,292,77,1000,-77,0,S08
26.906,111,980,346,-318,888,303,29,961,-116,0,S08
26.921,101,990,326,-354,870,323,-29,914,-77,0,S08
26.937,60,980,346,-327,916,272,-58,961,-29,0,S08
26.953,80,970,346,-272,935,252,-9,1019,-116,0,S08
26.968,70,980,366,-236,935,242,58,1066,-77,0,S08
26.984,40,980,366,-181,925,232,116,1047,-19,0,S08
27.0,30,990,356,-190,972,252,145,1009,-58,0,S08
27.015,30,1009,346,-181,953,242,213,952,-48,0,S08
27.031,90,990,346,-181,935,272,184,1009,-38,0,S08
27.046,90,980,346,-254,916,262,233,1028,-106,0,S08
27.062,90,980,336,-300,916,262,184,1009,-77,0,S08
27.078,80,980,346,-309,907,242,126,1019,-106,0,S08
27.093,90,960,356,-318,898,303,58,1000,-87,0,S08
27.109,90,970,336,-327,879,313,19,961,-77,0,S08
27.125,70,1000,336,-336,916,292,-58,961,-97,0,S08
27.14,40,990,336,-290,935,272,-38,980,-58,0,S08
27.156,70,980,346,-209,953,262,0,1047,-106,0,S08
27.171,70,980,346,-172,935,242,0,1047,-106,0,S08
27.187,70,980,356,-136,962,212,38,1066,-38,0,S08
27.203,20,1000,346,-136,962,242,116,1085,-58,0,S08
27.218,20,1009,356,-163,953,262,184,1019,-58,0,S08
27.234,50,1000,316,-163,953,272,223,990,-48,0,S08
27.25,70,990,346,-263,907,262,223,990,-48,0,S08
27.265,90,990,346,-290,888,232,271,1038,-126,0,S08
27.281,90,990,346,-327,907,252,213,1000,-77,0,S08
27.296,121,980,316,-345,916,242,155,1000,-106,0,S08
27.312,90,980,336,-327,898,303,77,971,-87,0,S08
27.328,90,980,356,-345,916,303,19,933,-97,0,S08
27.343,80,980,336,-263,935,272,-58,971,-116,0,S08
27.359,80,980,326,-190,935,242,-58,952,-116,0,S08
27.375,60,970,366,-181,925,212,-48,1047,-135,0,S08
27.39,30,990,356,-190,916,232,29,1019,-48,0,S08
27.406,50,1000,336,-218,972,212,97,1095,-97,0,S08
27.421,20,970,366,-236,935,262,145,1000,-29,0,S08
27.437,20,970,366,-218,944,252,194,980,-87,0,S08
27.453,40,1019,376,-245,925,242,194,1028,-87,0,S08
27.468,70,980,336,-236,953,202,184,1038,-48,0,S08
27.484,70,1009,326,-281,925,242,155,1038,-58,0,S08
27.5,80,990,316,-300,907,282,126,1028,-77,0,S08
27.515,90,980,306,-290,888,292,48,980,-58,0,S08
27.531,70,1009,326,-318,898,292,9,961,-116,0,S08
27.546,80,970,326,-290,944,282,-29,971,-97,0,S08
27.562,70,990,326,-218,935,222,-38,980,-87,0,S08
27.578,70,990,326,-218,916,222,-19,1009,-87,0,S08
27.593,80,1000,306,-218,944,232,29,1038,-97,0,S08
27.609,70,990,326,-218,944,232,97,1047,-67,0,S08
27.625,50,990,346,-209,935,262,116,971,-29,0,S08
27.64,30,1000,336,-190,981,272,145,1009,-58,0,S08
27.656,50,970,356,-190,981,272,184,1038,-67,0,S08
27.671,50,970,356,-245,925,252,213,1066,-77,0,S08
27.687,50,970,356,-227,935,212,223,1066,-97,0,S08
27.703,50,980,346,-263,916,232,135,1009,-97,0,S08
27.718,60,1000,336,-300,907,272,58,961,-58,0,S08
27.734,90,990,316,-327,879,282,9,933,-116,0,S08
27.75,60,980,336,-363,879,303,-29,971,-135,0,S08
27.765,60,980,336,-336,944,262,-48,952,-106,0,S08
27.781,70,990,326,-272,916,232,-29,1000,-116,0,S08
27.796,70,980,346,-281,907,242,19,1000,-67,0,S08
27.812,60,1009,326,-236,916,212,48,1019,-67,0,S08
27.828,90,1019,287,-227,972,242,106,1000,-67,0,S08
27.843,70,970,326,-172,972,232,155,1038,-87,0,S08
27.859,50,990,346,-109,981,252,155,1038,-38,0,S08
27.875,50,990,346,-236,935,232,252,1076,-155,0,S08
27.89,60,1000,336,-272,944,212,203,1028,-87,0,S08
27.906,30,960,346,-300,925,212,155,1009,-77,0,S08
27.921,40,980,366,-309,907,252,87,990,-135,0,S08
27.937,20,1000,336,-300,888,303,29,952,-116,0,S08
27.953,70,990,346,-309,888,303,-58,952,-116,0,S08
27.968,60,990,326,-318,916,282,-58,971,-116,0,S08
27.984,60,970,326,-272,944,262,-38,1000,-97,0,S08
28.0,60,1009,326,-200,935,232,19,1038,-77,0,S08
28.015,111,980,316,-163,962,212,77,1047,-58,0,S08
28.031,80,980,346,-163,1000,212,145,1028,-67,0,S08
28.046,70,1009,297,-145,972,222,184,1057,-38,0,S08
28.062,50,1000,297,-127,953,252,165,1019,29,0,S08
28.078,50,1000,316,-145,972,262,252,1009,-135,0,S08
28.093,70,980,356,-245,916,262,194,1028,-87,0,S08
28.109,50,970,356,-309,907,242,213,1019,-106,0,S08
28.125,0,990,346,-390,879,232,145,952,-97,0,S08
28.14,20,1000,346,-390,879,272,77,942,-135,0,S08
28.156,30,990,326,-381,888,282,-29,952,-126,0,S08
28.171,80,1009,326,-390,898,292,-67,952,-126,0,S08
28.187,90,1000,306,-336,935,272,-97,990,-116,0,S08
28.203,90,1009,297,-236,916,212,-29,1009,-155,0,S08
28.218,111,990,316,-154,944,181,19,1028,-97,0,S08
28.234,90,960,336,-136,981,181,97,1038,-77,0,S08
28.25,111,980,346,-163,981,222,116,1038,-97,0,S08
28.265,90,1009,326,-127,953,232,194,1057,-77,0,S08
28.281,50,990,297,-172,962,262,174,1038,-48,0,S08
28.296,30,990,326,-272,935,232,174,1038,-48,0,S08
28.312,0,990,366,-281,916,191,203,1028,-67,0,S08
28.328,-10,990,376,-309,916,252,194,1019,-58,0,S08
28.343,-10,990,376,-290,888,292,203,990,-106,0,S08
28.359,10,990,336,-272,907,313,97,961,-126,0,S08
28.375,0,1009,326,-254,935,292,0,952,-97,0,S08
28.39,70,980,316,-245,935,262,-67,990,-126,0,S08
28.406,90,990,306,-245,907,232,-87,980,-106,0,S08
28.421,121,1009,316,-236,935,212,-19,980,-106,0,S08
28.437,101,990,306,-209,916,212,19,980,-67,0,S08
28.453,111,970,306,-200,962,232,97,1000,-87,0,S08
28.468,70,1000,326,-181,953,262,135,990,-48,0,S08
28.484,70,1019,306,-209,972,303,194,1009,-48,0,S08
28.5,50,1009,316,-281,907,242,203,1066,-38,0,S08
28.515,40,1000,316,-281,916,222,233,1038,-38,0,S08
28.531,70,1000,346,-318,925,242,213,1066,-106,0,S08
28.546,70,970,356,-300,898,292,165,1000,-58,0,S08
28.562,50,980,336,-290,879,282,67,933,-97,0,S08
28.578,60,980,336,-263,916,262,0,961,-126,0,S08
28.593,60,990,316,-263,944,272,-67,980,-145,0,S08
28.609,90,1000,316,-263,916,232,-58,942,-97,0,S08
28.625,80,970,316,-236,916,191,-67,1009,-106,0,S08
28.64,40,990,326,-190,944,181,0,1009,-77,0,S08
28.656,70,1009,326,-227,990,222,77,1019,-87,0,S08
28.671,60,990,316,-200,972,252,135,1019,-87,0,S08
28.687,40,1019,336,-190,981,272,203,1038,9,0,S08
28.703,70,1000,326,-227,916,252,184,1066,-48,0,S08
28.718,70,960,346,-245,935,232,281,1076,-116,0,S08
28.734,20,990,326,-245,925,232,194,1019,-97,0,S08
28.75,40,990,326,-254,907,282,174,1019,-116,0,S08
28.765,90,990,316,-318,879,292,67,971,-97,0,S08
28.781,30,1029,346,-318,879,292,29,942,-106,0,S08
28.796,80,1039,306,-318,888,313,-58,942,-126,0,S08
28.812,80,980,336,-309,935,282,-67,933,-116,0,S08
28.828,90,1019,297,-272,916,252,-58,990,-106,0,S08
28.843,80,990,336,-227,925,222,9,1028,-77,0,S08
28.859,80,1000,366,-209,972,212,67,1066,-87,0,S08
28.875,70,950,346,-200,990,232,165,1057,-97,0,S08
28.89,40,970,346,-136,953,232,223,1028,-48,0,S08
28.906,30,990,336,-118,981,252,213,1057,-67,0,S08
28.921,60,980,336,-209,925,222,281,1038,-116,0,S08
28.937,90,990,326,-245,916,222,242,1047,-29,0,S08
28.953,50,1000,346,-290,916,252,203,1009,-116,0,S08
28.968,80,1019,306,-290,916,272,97,980,-106,0,S08
28.984,101,970,316,-336,888,303,-29,952,-126,0,S08
29.0,111,980,316,-345,907,303,-67,942,-145,0,S08
29.015,90,990,306,-318,935,252,-97,952,-97,0,S08
29.031,90,990,306,-227,925,242,-48,1009,-116,0,S08
29.046,60,980,346,-200,935,212,9,1047,-77,0,S08
29.062,70,1000,346,-154,990,232,106,1047,-87,0,S08
29.078,30,980,346,-172,1027,222,174,1019,0,0,S08
29.093,20,980,326,-127,962,252,252,1038,-19,0,S08
29.109,50,1000,336,-109,935,242,262,1047,-97,0,S08
29.125,80,1000,316,-181,944,222,291,1009,-116,0,S08
29.14,90,990,316,-227,898,262,194,1038,-155,0,S08
29.156,80,1029,316,-318,907,292,165,1000,-116,0,S08
29.171,101,980,316,-372,870,292,48,952,-106,0,S08
29.187,121,1000,326,-409,861,303,-19,914,-106,0,S08
29.203,70,990,346,-390,879,272,-77,933,-116,0,S08
29.218,50,960,346,-327,916,252,-87,961,-126,0,S08
29.234,60,941,356,-254,925,222,-58,1009,-67,0,S08
29.25,30,990,346,-181,981,222,48,1057,-38,0,S08
29.265,10,1000,346,-145,1018,222,126,1028,-19,0,S08
29.281,0,1000,326,-81,990,212,233,1104,-145,0,S08
29.296,40,990,326,-54,990,282,213,1009,58,0,S08
29.312,10,1019,326,-172,935,242,213,1009,58,0,S08
29.328,101,1039,306,-245,916,212,300,1066,-126,0,S08
29.343,121,1000,277,-318,870,242,242,1047,-87,0,S08
29.359,131,980,316,-336,898,292,194,1000,-135,0,S08
29.375,111,1000,326,-336,879,313,116,952,-116,0,S08
29.39,50,960,346,-354,879,292,-87,923,-116,0,S08
29.406,70,970,336,-363,898,303,-87,923,-116,0,S08
29.421,50,960,376,-318,935,262,-135,942,-97,0,S08
29.437,40,960,356,-254,981,242,-87,971,-97,0,S08
29.453,40,970,326,-145,981,191,-48,1047,-58,0,S08
29.468,-30,1000,336,-118,1000,202,67,1066,-9,0,S08
29.484,10,1039,326,-54,972,242,165,1076,-48,0,S08
29.5,80,1009,316,-63,972,262,291,1076,-87,0,S08
29.515,80,990,306,-200,925,242,320,1038,-77,0,S08
29.531,121,960,336,-272,898,232,320,1038,-77,0,S08
29.546,121,1000,316,-300,898,232,242,1009,-126,0,S08
29.562,111,1000,306,-309,888,303,184,990,-126,0,S08
29.578,40,980,346,-345,916,303,106,980,-126,0,S08
29.593,60,980,346,-327,944,292,-97,980,-145,0,S08
29.609,50,980,376,-327,944,252,-97,980,-145,0,S08
29.625,0,1019,366,-236,935,242,-126,980,-106,0,S08
29.64,30,1029,346,-172,935,222,-67,1009,-97,0,S08
29.656,30,990,316,-136,981,202,97,1028,-38,0,S08
29.671,60,980,316,-154,935,242,97,1028,-38,0,S08
29.687,90,960,336,-136,935,282,203,1028,-77,0,S08
29.703,121,980,306,-236,944,262,271,1009,-19,0,S08
29.718,111,950,336,-327,916,232,330,971,-67,0,S08
29.734,40,980,346,-345,916,222,281,1028,-58,0,S08
29.75,50,1029,297,-245,925,232,223,1028,-106,0,S08
29.765,40,1019,336,-245,925,232,135,1000,-87,0,S08
29.781,30,1000,336,-272,916,292,9,990,-106,0,S08
29.796,70,1000,326,-281,907,303,-106,990,-145,0,S08
29.812,50,980,346,-309,907,282,-106,961,-116,0,S08
29.828,40,980,326,-272,916,242,-126,971,-77,0,S08
29.843,20,970,336,-227,935,212,-48,990,-87,0,S08
29.859,20,980,326,-209,925,212,48,980,-77,0,S08
29.875,80,1000,326,-218,907,222,97,990,-58,0,S08
29.89,80,960,316,-218,925,222,233,1000,-155,0,S08
29.906,20,980,356,-209,981,292,233,1009,-38,0,S08
29.921,70,1039,336,-254,953,292,271,1076,-58,0,S08
29.937,80,1029,287,-227,925,212,252,1104,-97,0,S08
29.953,60,990,326,-254,888,252,242,1038,-87,0,S08
29.968,50,990,346,-300,916,282,106,1019,-87,0,S08
